DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1029677,Silica,7631-86-9,O2Si,59.966756,5,573,1.0,Inactive,12.409780248950547,0.5571537117291576,94.20708722282932,1.9740835761048383
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032355,Clomazone,81777-89-1,C12H14ClNO2,239.071306,46,658,7.0,Active,28.51971666665507,1.280430892370922,68.42441027326119,1.8352110630617422
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032519,Acibenzolar-S-methyl,135158-54-2,C8H6N2OS2,209.992155,42,780,5.0,Inactive,7.9569009672483055,0.3572357301120316,0.001004147197359788,-2.998202619546212
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032690,Indoxacarb,173584-44-6,C22H17ClF3N3O7,527.070712,174,730,24.0,Inactive,2.1388155820267677e-10,9.602499128307658E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032640,Pyriproxyfen,95737-68-1,C20H19NO3,321.136493,101,695,15.0,Inactive,20.239906547018986,0.9086977232071891,7.3098777098181404,0.8639101115138905
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1033161,Aldicarb sulfoxide,1646-87-3,C7H14N2O3S,206.072513,9,358,3.0,Inactive,12.3666594303502,0.555217744801942,19.84251471349196,1.2975967110130013
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032648,Z-Tetrachlorvinphos,22248-79-9,C10H9Cl4O4P,363.899257,113,481,23.0,Inactive,6.228169477782531e-10,2.7962201362254072E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1032646,N-Ethylperfluorooctane sulfonamide,4151-50-2,C10H6F17NO2S,526.984778,201,733,27.0,Inactive,6.484788991861475,0.29114329054308147,0.0002001130538196843,-3.6987245804445217
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1033664,17-Methyltestosterone,58-18-4,C20H30O2,302.224580,157,696,23.0,Active,101.07511966389252,4.53790292450737,1.419378538238629,0.1520982341780575
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1033371,Cyclopentanol,96-41-3,C5H10O,86.073165,3,352,1.0,Inactive,7.746074959113369,0.34777041399804526,0.0002458934256256031,-3.6092530826996385
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1034503,Cyhalofop-butyl,122008-85-9,C20H20FNO4,357.137636,40,650,6.0,Inactive,8.038730832416345,0.3609095915498701,0.0006250890425173665,-3.204058113984659
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1035288,"(8E,10E)-8,10-Dodecadien-1-ol",33956-49-9,C12H22O,182.167065,55,359,15.0,Inactive,3.7387770098214697,0.1678574033191145,9.930640023124763,0.9969772393870289
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1034973,Tralkoxydim,87820-88-0,C20H27NO3,329.199094,34,662,5.0,Inactive,2.4135239417446555e-10,1.083583911652214E-11,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1034929,Spiromesifen,283594-90-1,C23H30O4,370.214409,36,364,10.0,Inactive,2.588211128957247e-10,1.1620120649269282E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1037303,Perfluoroheptanoic acid,375-85-9,C7HF13O2,363.976895,38,675,6.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1038298,1-Hydroxypyrene,5315-79-7,C16H10O,218.073165,227,679,33.0,Inactive,28.06629024027285,1.2600737054274782,1.849346140840705,0.26701820536571497
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1038321,3-Phenoxybenzoic acid,3739-38-6,C13H10O3,214.062994,12,632,2.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1038666,Chlorpyrifos oxon,5598-15-2,C9H11Cl3NO4P,332.949128,215,756,28.0,Inactive,8.473322874651455,0.3804211835814633,1.3952693075616653,0.144658040942845
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1040110,Ethyl propionate,105-37-3,C5H10O2,102.068080,0,350,0.0,Inactive,4.680482016467325,0.21013651135175185,0.00020000002918761636,-3.69896994095592
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1040112,Ethyl heptanoate,106-30-9,C9H18O2,158.130680,11,584,2.0,Inactive,2.8619929543620857,0.12849300837542074,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1040792,Pyridoxine hydrochloride,58-56-0,C8H12ClNO3,205.050571,0,355,0.0,Inactive,10.051322807906839,0.4512676048946812,64.10269889695778,1.8068763148757756
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041188,1-Phenyl-2-nitropropene,705-60-2,C9H9NO2,163.063329,121,361,34.0,Inactive,2.461886167429163e-10,1.1052967808626784E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041265,2-Hexyl-1-decanol,2425-77-6,C16H34O,242.260966,32,458,7.0,Inactive,2.5550429089320713e-10,1.1471207481366581E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041847,Dibutyl decanedioate,109-43-3,C18H34O4,314.245710,5,586,1.0,Inactive,5.912249597103422,0.26543836728889325,14.867358913771714,1.172233825882521
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041639,Sodium m-xylene-4-sulfonate,827-21-4,C8H9NaO3S,208.017010,7,349,2.0,Inactive,3.279791368293501,0.14725062796309463,0.00020062780310983662,-3.697608882380001
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041978,Flufenoxuron,101463-69-8,C21H11ClF6N2O3,488.036239,54,369,15.0,Inactive,1.9472151254868197e-10,8.742283206762547E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044487,Methyltrioctylammonium chloride,5137-55-3,C25H54ClN,403.394478,184,373,49.0,Inactive,2.9839291859967014e-9,1.3396749887296503E-10,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044564,"2,6,10-Trimethyl-2,6,10-triazaundecane",3855-32-1,C11H27N3,201.220498,3,582,1.0,Inactive,2.0121541185172354e-9,9.033835516932662E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1044643,Glycidyl trimethylammonium chloride,3033-77-0,C6H14ClNO,151.076392,10,597,2.0,Inactive,6.689568801848997e-10,3.003371544901395E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1046970,"2-(2,6-Diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",105624-86-0,C20H21NO3,323.152144,312,688,45.0,Active,90.71990623875809,4.0729917431793075,1.341586703236828,0.12761874523049066
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047362,SSR150106,NOCAS_47362,C17H17NO3,283.120843,252,670,38.0,Inactive,5.912975635271533,0.265470963745245,19.84255277733124,1.297597544118066
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047364,SSR 103800,1075752-90-7,, ,231,641,36.0,Inactive,3.912912195836888e-11,1.7567543581323077E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047526,C10-21 alkanesulfonic acids phenyl esters,91082-17-6,, ,27,608,4.0,Active,25.79701420200272,1.1581915171617223,8.133138171203715,0.9102581504486306
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1047528,Benzyloctyl adipate,58394-64-2,C21H32O4,348.230060,7,579,1.0,Inactive,16.07616675273148,0.7217610462859467,19.842629726675188,1.2975992283071438
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048174,FR167356,174185-16-1,C19H17Cl2NO3,377.058549,200,612,33.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1048201,Cyclobutyl phenyl ketone,5407-98-7,C11H12O,160.088815,16,350,5.0,Inactive,9.7342951478607e-10,4.370342233220742E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020006,Acetaminophen,103-90-2,C8H9NO2,151.063329,2,649,0.0,Inactive,3.4222401256799876e-10,1.5364605578832133E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020137,"4,4′-Diamino-1,1′-biphenyl",92-87-5,C12H12N2,184.100048,57,617,9.0,Inactive,8.319451244412585,0.37351291057440084,27.24076368573766,1.4352192787125786
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020212,4-Methyl-2-tert-butylphenol,2409-55-4,C11H16O,164.120115,174,470,37.0,Inactive,3.724082545001271,0.16719767563238616,49.235083507681296,1.6922746788634841
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020347,Coumaphos,56-72-4,C14H16ClO5PS,362.014459,188,808,23.0,Inactive,3.9512926977964034,0.17739857987346347,3.8516682401512536,0.5856488725136051
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020420,Propyzamide,23950-58-5,C12H11Cl2NO,255.021769,80,732,11.0,Inactive,3.1182037982435745e-10,1.3999593749988313E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020505,Dimethylaminoethanol,108-01-0,C4H11NO,89.084064,3,600,1.0,Inactive,0.4085991033884499,0.018344604214996674,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020507,"N,N-Dimethylaniline",121-69-7,C8H11N,121.089149,8,579,1.0,Inactive,5.61674490761735,0.252171288317494,0.00020033825133294845,-3.6982361213165307
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020634,5-Fluorouracil,51-21-8,C4H3FN2O2,130.017856,93,636,15.0,Inactive,9.459818760665545e-11,4.247112381571497E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020688,Hexachlorocyclopentadiene,77-47-4,C5Cl6,269.813116,180,604,30.0,Inactive,3.688619258053463,0.1656055038487836,48.81083187733734,1.6885162093499977
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020921,2-Naphthylamine,91-59-8,C10H9N,143.073499,62,625,10.0,Inactive,21.604785972016433,0.9699758137490739,17.185722657386197,1.2351677988832788
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020890,6-Methyl-2-thiouracil,56-04-2,C5H6N2OS,142.020084,10,602,2.0,Inactive,2.4440399531653814,0.10972844838534539,0.00020000001246218334,-3.698969977274732
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021026,N-Nitrosodibutylamine,924-16-3,C8H18N2O,158.141913,5,582,1.0,Active,29.939992883698437,1.3441960961160309,80.67995296842366,1.9067656363731518
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021151,2-Phenylphenol,90-43-7,C12H10O,170.073165,55,692,8.0,Inactive,19.086245158095096,0.8569025493988602,53.45934126336398,1.7280236029905025
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021600,Heptanoic acid,111-14-8,C7H14O2,130.099380,3,578,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021575,Dalapon,75-99-0,C3H4Cl2O2,141.958835,2,596,0.0,Inactive,7.922235787407036,0.3556793904163343,0.00020844410202237282,-3.6810103888340433
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021739,1-Propanol,71-23-8,C3H8O,60.057515,1,353,0.0,Inactive,4.54086036161608,0.2038680100827856,0.0001992501375297504,-3.7006013701657716
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021735,Dimethyl sulfoxide,67-68-5,C2H6OS,78.013936,4,356,1.0,Active,74.49539142642091,3.344570411990724,117.45695963333276,2.0698787549646616
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021864,"2,4-Dimethylphenol",105-67-9,C8H10O,122.073165,16,606,3.0,Inactive,0.9194843774864814,0.04128148311384402,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021941,2-(2-Ethoxyethoxy)ethanol,111-90-0,C6H14O3,134.094294,0,577,0.0,Inactive,6.727696970280799,0.3020489696985522,19.076022206461946,1.2804878193257985
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021943,2-Undecanone,112-12-9,C11H22O,170.167065,2,349,1.0,Inactive,0.40512346218725875,0.01818856064637295,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022048,Flavone,525-82-6,C15H10O2,222.068080,59,361,16.0,Inactive,16.843784491436477,0.756224273170629,34.15741132233942,1.5334849495162683
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021993,Dibenzofuran,132-64-9,C12H8O,168.057515,8,579,1.0,Inactive,0.8570480781228632,0.038478321797589886,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021995,DEET,134-62-3,C12H17NO,191.131014,24,643,4.0,Inactive,8.00331195539528,0.35931941360943204,0.0002000000206424265,-3.6989699595115617
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2022331,2-(Butan-2-yl)phenol,89-72-5,C10H14O,150.104465,33,579,6.0,Inactive,10.963489068564927,0.49222053134821275,62.10540606711372,1.793129405698773
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2023193,Lactose,63-42-3,C12H22O11,342.116212,1,353,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2023430,Pentaerythritol tetranitrate,78-11-5,C5H8N4O12,316.013872,6,357,2.0,Inactive,9.538341879058857,0.4282366387679366,66.25478417195603,1.821217243581883
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2023723,Tromethamine,77-86-1,C4H11NO3,121.073893,2,354,1.0,Inactive,6.530027201121805e-9,2.9317432056099854E-10,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2024086,Ethion,563-12-2,C9H22O4P2S4,383.987618,95,608,16.0,Active,29.47654804905309,1.3233891193102814,10.14322167560434,1.0061759169021458
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2024664,Butyraldehyde oxime,110-69-0,C4H9NO,87.068414,2,349,1.0,Inactive,12.047505824223283,0.5408889160315538,0.00020000009419685478,-3.698969799790196
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2024955,Di-tert-butyl peroxide,110-05-4,C8H18O2,146.130680,2,622,0.0,Inactive,3.705948927605244e-10,1.6638354258275966E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025050,Diethylenetriamine,111-40-0,C4H13N3,103.110947,6,467,1.0,Inactive,5.915568775699107e-11,2.655873862592037E-12,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025216,Divinylbenzene,1321-74-0,C10H10,130.078250,8,349,2.0,Inactive,2.4122079104426833e-11,1.0829930617661272E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025395,Hexamethyldisilazane,999-97-3,C6H19NSi2,161.105603,1,353,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025478,Isopropyl acetate,108-21-4,C5H10O2,102.068080,4,358,1.0,Inactive,0.1826591963203983,0.008200729357796734,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025505,Linoleic acid,60-33-3,C18H32O2,280.240230,70,373,19.0,Inactive,7.806076340504116,0.3504642564094415,0.00020000000931389247,-3.6989699841111587
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026446,Acetyl tributyl citrate,77-90-7,C20H34O8,402.225368,33,588,6.0,Inactive,11.7073808827865,0.5256185510636333,3.0033280119798587,0.4776027667688908
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026523,Symclosene,87-90-1,C3Cl3N3O3,230.900524,14,648,2.0,Inactive,2.31653463842773e-10,1.0400392644006078E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026602,"2,4-Di-tert-butylphenol",96-76-4,C14H22O,206.167065,267,602,44.0,Inactive,7.616448775751746,0.34195067281420594,0.00022283779946586022,-3.652011138870613
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026529,2-Tert-Butyl-5-methylphenol,88-60-8,C11H16O,164.120115,113,612,18.0,Inactive,7.992050295619212,0.3588138063046615,18.669180529321583,1.2711252553135983
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026781,4-Methyl-2-pentanol,108-11-2,C6H14O,102.104465,7,573,1.0,Inactive,0.669960379771243,0.030078768907498613,0.00020000000578414425,-3.6989699917759093
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026943,Pentaerythritol,115-77-5,C5H12O4,136.073559,6,585,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026864,Methyl octanoate,111-11-5,C9H18O2,158.130680,2,577,0.0,Inactive,1.3715196943136956,0.06157621432991422,187.48034862056468,2.2729557524214963
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2026997,4-Methoxybenzaldehyde,123-11-5,C8H8O2,136.052429,0,354,0.0,Inactive,5.980929130936586,0.2685218269817602,1.1662968890728458,0.06680911721007528
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2027204,Methyl isothiocyanate,556-61-6,C2H3NS,72.998620,28,660,4.0,Inactive,3.636241877355781e-11,1.6325395116364783E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2027094,Bis(2-ethylhexyl) maleate,142-16-5,C20H36O4,340.261360,45,461,10.0,Inactive,9.835513151670483,0.441578541221757,27.24702088065831,1.4353190245642333
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2027258,Isopropyl formate,625-55-8,C4H8O2,88.052429,17,352,5.0,Inactive,1.6567045971202745,0.07437997265119807,19.84252262762602,1.2975968842301624
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2027593,4-Chlorobenzotrichloride,5216-25-1,C7H4Cl4,227.906711,8,603,1.0,Inactive,6.669765629356572e-10,2.994480645274788E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2029329,Tripropylene glycol monomethyl ether,25498-49-1,, ,3,580,1.0,Inactive,3.6858870268539276e-10,1.6548283666825458E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2029298,"alpha-Sulfo-omega-(dodecyloxy)poly(oxy-1,2-ethanediyl) sodium salt",9004-82-4,(C2H4O)nC12H25NaO4S, ,57,367,16.0,Inactive,4.2034542283536123e-10,1.8871970965069183E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2029612,Limonene,138-86-3,C10H16,136.125201,3,355,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2029246,Triethoxyoctylsilane,2943-75-1,C14H32O3Si,276.212071,46,597,8.0,Inactive,6.180494379881572e-10,2.774815762239964E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2029874,Fenofibrate,49562-28-9,C20H21ClO4,360.112837,153,638,24.0,Inactive,8.777069347132127,0.3940582884432965,2.6345198836551127,0.420701480695525
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2032552,Flufenacet,142459-58-3,C14H13F4N3O2S,363.066460,118,742,16.0,Inactive,1.19951086849477e-9,5.3853647625858925E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2032550,"Fenpyroximate (Z,E)",111812-58-9,C24H27N3O4,421.200156,234,690,34.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2032639,Pyridate,55512-33-9,C19H23ClN2O2S,378.116877,31,355,9.0,Inactive,5.705211255526612,0.2561431035400026,17.19029334317664,1.235283287753715
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2032637,Pymetrozine,123312-89-0,C10H11N5O,217.096360,17,737,2.0,Inactive,4.989616235976699,0.22401550633530196,0.00025733292565607955,-3.589504642410307
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2034625,Fluoxastrobin,361377-29-9,C21H16ClFN4O5,458.079325,249,712,35.0,Inactive,1.5635024984015591e-10,7.019553955082379E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2034962,Thiamethoxam,153719-23-4,C8H10ClN5O3S,291.019288,4,705,1.0,Inactive,6.264458184583022,0.2812512437363821,0.0002000024046928693,-3.6989647826431913
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2036112,2-(8-Heptadecenyl)-2-imidazoline-1-ethanol,95-38-5,C22H42N2O,350.329714,151,366,41.0,Inactive,3.802740340180942,0.17072912273794563,19.76862860603127,1.2959765423793617
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2038788,"1,4-Cyclohexanedicarboxylic acid",1076-97-7,C8H12O4,172.073559,7,356,2.0,Inactive,1.5400772299603088e-10,6.914383073741444E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2040363,Diniconazole,83657-24-3,C15H17Cl2N3O,325.074868,293,725,40.0,Inactive,1.0743874128809555e-10,4.823606243731293E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041252,"1,4-Diaminoanthraquinone",128-95-0,C14H10N2O2,238.074228,76,368,21.0,Inactive,1.7003026233785977e-10,7.633736445561332E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041389,2'-Acetonaphthone,93-08-3,C12H10O,170.073165,8,362,2.0,Inactive,21.463620784377017,0.9636380135074545,57.70896632747691,1.7612432953744517
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041125,Sodium iodide,7681-82-5,INa,149.894240,5,351,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2042060,Isoborneol,124-76-5,C10H18O,154.135765,1,353,0.0,Inactive,1.300685648313713e-10,5.8396024926558625E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2042062,Isobornyl propanoate,2756-56-1,C13H22O2,210.161980,0,350,0.0,Inactive,16.381121992053203,0.7354524203546954,99.24545273942972,1.996710617244574
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041703,Butylnaphthalenesulfonic acid sodium salt,25638-17-9,, ,14,353,4.0,Inactive,4.365615233788717,0.19600014526384793,0.00033553435553993323,-3.4742630055768524
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2042191,"N,N'-Dimethylthiourea",534-13-4,C3H8N2S,104.040819,19,355,5.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2044713,Acid Red 337,67786-14-5,C17H11F3N3NaO4S,433.032006,38,362,10.0,Inactive,4.562134357034817e-10,2.0482313461142995E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047270,Besonprodil,253450-09-8,C21H23FN2O3S,402.141342,121,634,19.0,Inactive,4.523186951460052,0.20307453865381528,0.0002000000025821019,-3.698969998729056
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047276,CP-409092,194098-25-4,C17H19N3O2,297.147727,36,610,6.0,Inactive,1.394133095758004e-10,6.259147328670223E-12,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047305,CP-608039,NOCAS_47305,C23H25ClN8O5,528.163644,5,593,1.0,Inactive,5.543636843317737e-10,2.488890038156949E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047278,CP-457677,214535-77-0,C22H21FN2O3,380.153621,48,609,8.0,Inactive,4.900054412184303e-10,2.199945082552283E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047309,UK-156819,162706-14-1,C19H20N2O2,308.152478,35,601,6.0,Inactive,1.5436766525460807e-9,6.930543163714949E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047359,"4-Bromophenyl 1,4-diazabicyclo(3.2.2)nonane-4-carboxylate",298198-52-4,C14H17BrN2O2,324.047341,58,640,9.0,Inactive,9.873421098632901,0.4432804692922343,0.000489629935629422,-3.3101320375920094
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047517,"Hexanedioic acid, di-C7-9-branched and linear alkyl esters",68515-75-3,, ,14,352,4.0,Inactive,3.277151323888911,0.14713209963224272,29.271197299170503,1.4664404870319552
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047696,Cremophor EL,61791-12-6,, ,12,353,3.0,Inactive,4.788710934509891,0.21499559363960669,7.290689158472718,0.8627685823064148
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020093,p-Anisidinium chloride,20265-97-8,C7H10ClNO,159.045092,19,364,5.0,Inactive,2.6303776553169606e-10,1.1809432919114082E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020091,Aniline hydrochloride,142-04-1,C6H8ClN,129.034527,7,357,2.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020043,Allantoin,97-59-6,C4H6N4O3,158.043990,0,356,0.0,Inactive,1.2409132100860003,0.055712461225220056,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020122,Azinphos-methyl,86-50-0,C10H12N3O3PS2,317.005771,172,825,21.0,Inactive,7.170226395195913,0.3219169211605997,0.08556841352959955,-1.067686519918241
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020205,Benzyl butyl phthalate,85-68-7,C19H20O4,312.136159,94,700,13.0,Active,75.3546393419688,3.3831474984369994,34.68622897666497,1.5401570867072065
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020209,Butylparaben,94-26-8,C11H14O3,194.094294,102,657,16.0,Active,158.18779028106803,7.102052795236554,3.6287428654193103,0.5597561949611025
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020257,"1,​2-​Benzenediol",120-80-9,C6H6O2,110.036779,117,593,20.0,Active,38.09735018762299,1.7104315820479326,14.922622373738427,1.1738451490327295
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020332,Citric acid,77-92-9,C6H8O7,192.027003,5,599,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020625,Finasteride,98319-26-7,C23H36N2O2,372.277678,41,436,9.0,Inactive,4.835985923353964,0.21711806760594926,0.17543159279679407,-0.7558921935138863
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020673,FD&C Green No. 3,2353-45-9,C37H34N2Na2O10S3,808.117097,77,370,21.0,Inactive,4.164680241207756e-10,1.8697889954580063E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020887,6-Methylquinoline,91-62-3,C10H9N,143.073499,7,616,1.0,Inactive,11.01977604841921,0.49474761072582624,4.4039551101658585,0.6438428835270938
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020910,Busulfan,55-98-1,C6H14O6S2,246.023181,16,603,3.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020964,Nitrobenzene,98-95-3,C6H5NO2,123.032028,5,590,1.0,Inactive,1.5108497675385584,0.06783162465108347,24.308729794332464,1.3857622662178908
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020966,4-Nitrobenzoic acid,62-23-7,C7H5NO4,167.021858,5,567,1.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021196,"2,4-Bis(isopropylamino)-6-chloro-1,3,5-triazine",139-40-2,C9H16ClN5,229.109423,42,654,6.0,Inactive,2.455740743746676,0.11025377105599342,0.0002000000190553389,-3.6989699629578783
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021277,"2E,4E-Hexadienoic acid",110-44-1,C6H8O2,112.052429,21,590,4.0,Inactive,4.135498582156499,0.18566874986315837,0.00016198329412971848,-3.7905297733672185
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021356,dl-alpha-Tocopheryl acetate,52225-20-4,C31H52O3,472.391646,2,351,1.0,Inactive,5.681383118502136,0.25507330740175915,0.0002000754625188073,-3.6988061704648243
